set_num,name,year,theme_id,num_parts,set_img_url,set_url
70676-1,Lloyd's Titan Mech,2019,435,878,https://cdn.rebrickable.com/media/sets/70676-1/22177.jpg,https://rebrickable.com/sets/70676-1/lloyds-titan-mech/
41168-1,Elsa's Jewelry Box Creation,2019,687,301,https://cdn.rebrickable.com/media/sets/41168-1/15671.jpg,https://rebrickable.com/sets/41168-1/elsas-jewelry-box-creation/
11004-1,Windows of Creativity,2019,621,450,https://cdn.rebrickable.com/media/sets/11004-1/12682.jpg,https://rebrickable.com/sets/11004-1/windows-of-creativity/
76115-1,Spider Mech vs. Venom,2019,706,612,https://cdn.rebrickable.com/media/sets/76115-1/15006.jpg,https://rebrickable.com/sets/76115-1/spider-mech-vs-venom/
40346-1,LEGOLAND Park,2019,425,1336,https://cdn.rebrickable.com/media/sets/40346-1/86416.jpg,https://rebrickable.com/sets/40346-1/legoland-park/
60215-1,Fire Station,2019,58,510,https://cdn.rebrickable.com/media/sets/60215-1/16319.jpg,https://rebrickable.com/sets/60215-1/fire-station/
70849-1,Wyld-Mayhem Star Fighter,2019,670,405,https://cdn.rebrickable.com/media/sets/70849-1/132529.jpg,https://rebrickable.com/sets/70849-1/wyld-mayhem-star-fighter/
70842-1,Emmet's Triple-Decker Couch Mech,2019,670,312,https://cdn.rebrickable.com/media/sets/70842-1/11182.jpg,https://rebrickable.com/sets/70842-1/emmets-triple-decker-couch-mech/
70831-1,Emmet's Dream House / Rescue Rocket!,2019,670,706,https://cdn.rebrickable.com/media/sets/70831-1/14919.jpg,https://rebrickable.com/sets/70831-1/emmets-dream-house-rescue-rocket/
75810-1,The Upside Down,2019,680,2287,https://cdn.rebrickable.com/media/sets/75810-1/15524.jpg,https://rebrickable.com/sets/75810-1/the-upside-down/
19011-1,Vintage Roadster,2019,719,475,https://cdn.rebrickable.com/media/sets/19011-1/96244.jpg,https://rebrickable.com/sets/19011-1/vintage-roadster/
75947-1,Hagrid's Hut: Buckbeak's Rescue,2019,246,496,https://cdn.rebrickable.com/media/sets/75947-1/154.jpg,https://rebrickable.com/sets/75947-1/hagrids-hut-buckbeaks-rescue/
80103-1,Dragon Boat Race,2019,686,645,https://cdn.rebrickable.com/media/sets/80103-1/21451.jpg,https://rebrickable.com/sets/80103-1/dragon-boat-race/
4002019-1,Yuletide Squadron Xmas-Wing Starfighter,2019,599,1039,https://cdn.rebrickable.com/media/sets/4002019-1/10859.jpg,https://rebrickable.com/sets/4002019-1/yuletide-squadron-xmas-wing-starfighter/
21154-1,The Blaze Bridge,2019,577,372,https://cdn.rebrickable.com/media/sets/21154-1/22236.jpg,https://rebrickable.com/sets/21154-1/the-blaze-bridge/
75259-1,Snowspeeder - 20th Anniversary Edition,2019,158,309,https://cdn.rebrickable.com/media/sets/75259-1/12389.jpg,https://rebrickable.com/sets/75259-1/snowspeeder-20th-anniversary-edition/
41382-1,Friends Advent Calendar 2019,2019,216,330,https://cdn.rebrickable.com/media/sets/41382-1/22070.jpg,https://rebrickable.com/sets/41382-1/friends-advent-calendar-2019/
42093-1,Chevrolet Corvette ZR1,2019,1,579,https://cdn.rebrickable.com/media/sets/42093-1/159910.jpg,https://rebrickable.com/sets/42093-1/chevrolet-corvette-zr1/
76119-1,Batmobile: Pursuit of The Joker,2019,697,352,https://cdn.rebrickable.com/media/sets/76119-1/9749.jpg,https://rebrickable.com/sets/76119-1/batmobile-pursuit-of-the-joker/
40433-1,1989 Batmobile - Limited Edition,2019,697,366,https://cdn.rebrickable.com/media/sets/40433-1/22527.jpg,https://rebrickable.com/sets/40433-1/1989-batmobile-limited-edition/
45810-1,BOOMTOWN BUILD Inspire Set,2019,398,738,https://cdn.rebrickable.com/media/sets/45810-1/16313.jpg,https://rebrickable.com/sets/45810-1/boomtown-build-inspire-set/
76139-1,1989 Batmobile,2019,698,3310,https://cdn.rebrickable.com/media/sets/76139-1/15647.jpg,https://rebrickable.com/sets/76139-1/1989-batmobile/
10269-1,Harley-Davidson Fat Boy,2019,673,1023,https://cdn.rebrickable.com/media/sets/10269-1/19446.jpg,https://rebrickable.com/sets/10269-1/harley-davidson-fat-boy/
76122-1,Batcave Clayface Invasion,2019,697,1073,https://cdn.rebrickable.com/media/sets/76122-1/16090.jpg,https://rebrickable.com/sets/76122-1/batcave-clayface-invasion/
76126-1,Avengers Ultimate Quinjet,2019,702,838,https://cdn.rebrickable.com/media/sets/76126-1/19900.jpg,https://rebrickable.com/sets/76126-1/avengers-ultimate-quinjet/
31095-1,Fairground Carousel,2019,672,595,https://cdn.rebrickable.com/media/sets/31095-1/16144.jpg,https://rebrickable.com/sets/31095-1/fairground-carousel/
60214-1,Burger Bar Fire Rescue,2019,58,327,https://cdn.rebrickable.com/media/sets/60214-1/16591.jpg,https://rebrickable.com/sets/60214-1/burger-bar-fire-rescue/
71044-1,Disney Train and Station,2019,608,2927,https://cdn.rebrickable.com/media/sets/71044-1/20106.jpg,https://rebrickable.com/sets/71044-1/disney-train-and-station/
60229-1,Rocket Assembly & Transport,2019,679,1062,https://cdn.rebrickable.com/media/sets/60229-1/19540.jpg,https://rebrickable.com/sets/60229-1/rocket-assembly-transport/
75249-1,Resistance Y-Wing Starfighter,2019,158,578,https://cdn.rebrickable.com/media/sets/75249-1/19467.jpg,https://rebrickable.com/sets/75249-1/resistance-y-wing-starfighter/
75241-1,Action Battle Echo Base Defense,2019,158,504,https://cdn.rebrickable.com/media/sets/75241-1/21328.jpg,https://rebrickable.com/sets/75241-1/action-battle-echo-base-defense/
75252-1,Imperial Star Destroyer,2019,171,4784,https://cdn.rebrickable.com/media/sets/75252-1/22674.jpg,https://rebrickable.com/sets/75252-1/imperial-star-destroyer/
75233-1,Droid Gunship,2019,158,389,https://cdn.rebrickable.com/media/sets/75233-1/16419.jpg,https://rebrickable.com/sets/75233-1/droid-gunship/
75893-1,2018 Dodge Challenger SRT Demon and 1970 Dodge Charger R/T,2019,601,485,https://cdn.rebrickable.com/media/sets/75893-1/15770.jpg,https://rebrickable.com/sets/75893-1/2018-dodge-challenger-srt-demon-and-1970-dodge-charger-rt/
4000034-1,The LEGO System House,2019,599,998,https://cdn.rebrickable.com/media/sets/4000034-1/15820.jpg,https://rebrickable.com/sets/4000034-1/the-lego-system-house/
41375-1,Heartlake City Amusement Pier,2019,494,1267,https://cdn.rebrickable.com/media/sets/41375-1/21364.jpg,https://rebrickable.com/sets/41375-1/heartlake-city-amusement-pier/
70837-1,Shimmer & Shine Sparkle Spa!,2019,670,694,https://cdn.rebrickable.com/media/sets/70837-1/132474.jpg,https://rebrickable.com/sets/70837-1/shimmer-shine-sparkle-spa/
31093-1,Riverside Houseboat,2019,672,396,https://cdn.rebrickable.com/media/sets/31093-1/15474.jpg,https://rebrickable.com/sets/31093-1/riverside-houseboat/
31098-1,Outback Cabin,2019,672,305,https://cdn.rebrickable.com/media/sets/31098-1/13341.jpg,https://rebrickable.com/sets/31098-1/outback-cabin/
4000041-1,MRI Scanner,2019,301,556,https://cdn.rebrickable.com/media/sets/4000041-1/136065.jpg,https://rebrickable.com/sets/4000041-1/mri-scanner/
70840-1,Welcome to Apocalypseburg!,2019,670,3178,https://cdn.rebrickable.com/media/sets/70840-1/16365.jpg,https://rebrickable.com/sets/70840-1/welcome-to-apocalypseburg/
41374-1,Andrea's Pool Party,2019,494,468,https://cdn.rebrickable.com/media/sets/41374-1/624.jpg,https://rebrickable.com/sets/41374-1/andreas-pool-party/
9090-2,XL Bulk Set,2019,516,564,https://cdn.rebrickable.com/media/sets/9090-2/68664.jpg,https://rebrickable.com/sets/9090-2/xl-bulk-set/
42094-1,Tracked Loader,2019,1,827,https://cdn.rebrickable.com/media/sets/42094-1/10779.jpg,https://rebrickable.com/sets/42094-1/tracked-loader/
70673-1,ShuriCopter,2019,435,364,https://cdn.rebrickable.com/media/sets/70673-1/21232.jpg,https://rebrickable.com/sets/70673-1/shuricopter/
21046-1,Empire State Building,2019,252,1767,https://cdn.rebrickable.com/media/sets/21046-1/22370.jpg,https://rebrickable.com/sets/21046-1/empire-state-building/
75973-1,D.Va & Reinhardt,2019,669,455,https://cdn.rebrickable.com/media/sets/75973-1/10719.jpg,https://rebrickable.com/sets/75973-1/dva-reinhardt/
41373-1,Funny Octopus Ride,2019,494,324,https://cdn.rebrickable.com/media/sets/41373-1/21539.jpg,https://rebrickable.com/sets/41373-1/funny-octopus-ride/
42095-1,Remote-Controlled Stunt Racer,2019,1,324,https://cdn.rebrickable.com/media/sets/42095-1/10695.jpg,https://rebrickable.com/sets/42095-1/remote-controlled-stunt-racer/
19002-1,Antique Fire Engine,2019,719,1279,https://cdn.rebrickable.com/media/sets/19002-1/96233.jpg,https://rebrickable.com/sets/19002-1/antique-fire-engine/
75964-1,Harry Potter Advent Calendar 2019,2019,710,305,https://cdn.rebrickable.com/media/sets/75964-1/11548.jpg,https://rebrickable.com/sets/75964-1/harry-potter-advent-calendar-2019/
21320-1,Dinosaur Fossils,2019,576,911,https://cdn.rebrickable.com/media/sets/21320-1/22334.jpg,https://rebrickable.com/sets/21320-1/dinosaur-fossils/
70422-1,Shrimp Shack Attack,2019,676,579,https://cdn.rebrickable.com/media/sets/70422-1/14931.jpg,https://rebrickable.com/sets/70422-1/shrimp-shack-attack/
70420-1,Graveyard Mystery,2019,676,336,https://cdn.rebrickable.com/media/sets/70420-1/22583.jpg,https://rebrickable.com/sets/70420-1/graveyard-mystery/
70820-1,Movie Maker,2019,670,482,https://cdn.rebrickable.com/media/sets/70820-1/17535.jpg,https://rebrickable.com/sets/70820-1/movie-maker/
70827-1,Ultrakatty & Warrior Lucy!,2019,670,348,https://cdn.rebrickable.com/media/sets/70827-1/15000.jpg,https://rebrickable.com/sets/70827-1/ultrakatty-warrior-lucy/
70835-1,Rex's Rexplorer!,2019,670,1187,https://cdn.rebrickable.com/media/sets/70835-1/17349.jpg,https://rebrickable.com/sets/70835-1/rexs-rexplorer/
70830-1,Sweet Mayhem's Systar Starship!,2019,670,502,https://cdn.rebrickable.com/media/sets/70830-1/188.jpg,https://rebrickable.com/sets/70830-1/sweet-mayhems-systar-starship/
80101-1,Chinese New Year's Eve Dinner,2019,686,616,https://cdn.rebrickable.com/media/sets/80101-1/20525.jpg,https://rebrickable.com/sets/80101-1/chinese-new-years-eve-dinner/
70670-1,Monastery of Spinjitzu,2019,435,1080,https://cdn.rebrickable.com/media/sets/70670-1/11826.jpg,https://rebrickable.com/sets/70670-1/monastery-of-spinjitzu/
70678-1,Castle of the Forsaken Emperor,2019,435,1223,https://cdn.rebrickable.com/media/sets/70678-1/10667.jpg,https://rebrickable.com/sets/70678-1/castle-of-the-forsaken-emperor/
80102-1,Dragon Dance,2019,686,622,https://cdn.rebrickable.com/media/sets/80102-1/14255.jpg,https://rebrickable.com/sets/80102-1/dragon-dance/
75229-1,Death Star Escape,2019,158,329,https://cdn.rebrickable.com/media/sets/75229-1/16215.jpg,https://rebrickable.com/sets/75229-1/death-star-escape/
70679-1,The Ultra Dragon,2019,435,952,https://cdn.rebrickable.com/media/sets/70679-1/9822.jpg,https://rebrickable.com/sets/70679-1/the-ultra-dragon/
42098-1,Car Transporter,2019,1,2493,https://cdn.rebrickable.com/media/sets/42098-1/13686.jpg,https://rebrickable.com/sets/42098-1/car-transporter/
42092-1,Rescue Helicopter,2019,1,325,https://cdn.rebrickable.com/media/sets/42092-1/16170.jpg,https://rebrickable.com/sets/42092-1/rescue-helicopter/
19006-1,Eight Studs,2019,719,1394,https://cdn.rebrickable.com/media/sets/19006-1/96236.jpg,https://rebrickable.com/sets/19006-1/eight-studs/
75932-1,Jurassic Park Velociraptor Chase,2018,602,360,https://cdn.rebrickable.com/media/sets/75932-1/11331.jpg,https://rebrickable.com/sets/75932-1/jurassic-park-velociraptor-chase/
75230-1,Porg,2018,158,811,https://cdn.rebrickable.com/media/sets/75230-1/11374.jpg,https://rebrickable.com/sets/75230-1/porg/
41338-1,Stephanie's Sports Arena,2018,494,460,https://cdn.rebrickable.com/media/sets/41338-1/11259.jpg,https://rebrickable.com/sets/41338-1/stephanies-sports-arena/
60200-1,Capital City,2018,63,1211,https://cdn.rebrickable.com/media/sets/60200-1/2696.jpg,https://rebrickable.com/sets/60200-1/capital-city/
41336-1,Emma's Art Café,2018,494,378,https://cdn.rebrickable.com/media/sets/41336-1/5161.jpg,https://rebrickable.com/sets/41336-1/emmas-art-café/
70640-1,S.O.G. Headquarters,2018,435,531,https://cdn.rebrickable.com/media/sets/70640-1/2212.jpg,https://rebrickable.com/sets/70640-1/sog-headquarters/
75955-1,Hogwarts Express,2018,246,806,https://cdn.rebrickable.com/media/sets/75955-1/13583.jpg,https://rebrickable.com/sets/75955-1/hogwarts-express/
41454-1,Dr. Fox Laboratory,2018,625,359,https://cdn.rebrickable.com/media/sets/41454-1/1655.jpg,https://rebrickable.com/sets/41454-1/dr-fox-laboratory/
6268522-1,Hermione Granger Mosaic,2018,246,2305,https://cdn.rebrickable.com/media/sets/6268522-1/12706.jpg,https://rebrickable.com/sets/6268522-1/hermione-granger-mosaic/
60182-1,Pickup & Caravan,2018,63,344,https://cdn.rebrickable.com/media/sets/60182-1/955.jpg,https://rebrickable.com/sets/60182-1/pickup-caravan/
41335-1,Mia's Tree House,2018,494,351,https://cdn.rebrickable.com/media/sets/41335-1/594.jpg,https://rebrickable.com/sets/41335-1/mias-tree-house/
10261-1,Roller Coaster,2018,673,4124,https://cdn.rebrickable.com/media/sets/10261-1/10715.jpg,https://rebrickable.com/sets/10261-1/roller-coaster/
6250093-1,Iron Man Mosaic,2018,705,2305,https://cdn.rebrickable.com/media/sets/6250093-1/4891.jpg,https://rebrickable.com/sets/6250093-1/iron-man-mosaic/
40291-1,Creative Storybook,2018,598,307,https://cdn.rebrickable.com/media/sets/40291-1/2652.jpg,https://rebrickable.com/sets/40291-1/creative-storybook/
31084-1,Pirate Roller Coaster,2018,672,923,https://cdn.rebrickable.com/media/sets/31084-1/2614.jpg,https://rebrickable.com/sets/31084-1/pirate-roller-coaster/
75188-2,Resistance Bomber (Finch Dallow version),2018,158,780,https://cdn.rebrickable.com/media/sets/75188-2/56973.jpg,https://rebrickable.com/sets/75188-2/resistance-bomber-finch-dallow-version/
75928-1,Blue's Helicopter Pursuit,2018,602,397,https://cdn.rebrickable.com/media/sets/75928-1/9334.jpg,https://rebrickable.com/sets/75928-1/blues-helicopter-pursuit/
75889-1,Ferrari Ultimate Garage,2018,601,856,https://cdn.rebrickable.com/media/sets/75889-1/26137.jpg,https://rebrickable.com/sets/75889-1/ferrari-ultimate-garage/
60194-1,Arctic Scout Truck,2018,65,322,https://cdn.rebrickable.com/media/sets/60194-1/15650.jpg,https://rebrickable.com/sets/60194-1/arctic-scout-truck/
60174-1,Mountain Police Headquarters,2018,61,663,https://cdn.rebrickable.com/media/sets/60174-1/319.jpg,https://rebrickable.com/sets/60174-1/mountain-police-headquarters/
70655-1,Dragon Pit,2018,435,1669,https://cdn.rebrickable.com/media/sets/70655-1/2768.jpg,https://rebrickable.com/sets/70655-1/dragon-pit/
41194-1,Noctura's Tower & the Earth Fox Rescue,2018,600,648,https://cdn.rebrickable.com/media/sets/41194-1/11780.jpg,https://rebrickable.com/sets/41194-1/nocturas-tower-the-earth-fox-rescue/
40289-1,Diagon Alley,2018,246,374,https://cdn.rebrickable.com/media/sets/40289-1/9618.jpg,https://rebrickable.com/sets/40289-1/diagon-alley/
60173-1,Mountain Arrest,2018,61,303,https://cdn.rebrickable.com/media/sets/60173-1/529.jpg,https://rebrickable.com/sets/60173-1/mountain-arrest/
10404-1,Ocean's Bottom,2018,621,579,https://cdn.rebrickable.com/media/sets/10404-1/11258.jpg,https://rebrickable.com/sets/10404-1/oceans-bottom/
60197-1,Passenger Train,2018,66,677,https://cdn.rebrickable.com/media/sets/60197-1/11610.jpg,https://rebrickable.com/sets/60197-1/passenger-train/
21315-1,Pop-Up Book,2018,576,859,https://cdn.rebrickable.com/media/sets/21315-1/6255.jpg,https://rebrickable.com/sets/21315-1/pop-up-book/
70657-1,NINJAGO City Docks,2018,616,3555,https://cdn.rebrickable.com/media/sets/70657-1/6267.jpg,https://rebrickable.com/sets/70657-1/ninjago-city-docks/
41343-1,Heartlake City Airplane Tour,2018,494,331,https://cdn.rebrickable.com/media/sets/41343-1/4640.jpg,https://rebrickable.com/sets/41343-1/heartlake-city-airplane-tour/
41193-1,Aira & the Song of the Wind Dragon,2018,600,451,https://cdn.rebrickable.com/media/sets/41193-1/4584.jpg,https://rebrickable.com/sets/41193-1/aira-the-song-of-the-wind-dragon/
4000025-1,Ferguson Tractor,2018,599,445,https://cdn.rebrickable.com/media/sets/4000025-1/961.jpg,https://rebrickable.com/sets/4000025-1/ferguson-tractor/
60183-1,Heavy Cargo Transport,2018,63,310,https://cdn.rebrickable.com/media/sets/60183-1/263.jpg,https://rebrickable.com/sets/60183-1/heavy-cargo-transport/
41157-1,Rapunzel's Travelling Caravan,2018,579,323,https://cdn.rebrickable.com/media/sets/41157-1/10176.jpg,https://rebrickable.com/sets/41157-1/rapunzels-travelling-caravan/
41154-1,Cinderella's Dream Castle,2018,579,586,https://cdn.rebrickable.com/media/sets/41154-1/978.jpg,https://rebrickable.com/sets/41154-1/cinderellas-dream-castle/
75222-1,Betrayal at Cloud City,2018,158,2812,https://cdn.rebrickable.com/media/sets/75222-1/13868.jpg,https://rebrickable.com/sets/75222-1/betrayal-at-cloud-city/
41196-1,The Elvenstar Tree Bat Attack,2018,600,883,https://cdn.rebrickable.com/media/sets/41196-1/4626.jpg,https://rebrickable.com/sets/41196-1/the-elvenstar-tree-bat-attack/
60175-1,Mountain River Heist,2018,61,387,https://cdn.rebrickable.com/media/sets/60175-1/11549.jpg,https://rebrickable.com/sets/60175-1/mountain-river-heist/
41455-1,Unikingdom Creative Brick Box,2018,625,433,https://cdn.rebrickable.com/media/sets/41455-1/1659.jpg,https://rebrickable.com/sets/41455-1/unikingdom-creative-brick-box/
75215-1,Cloud-Rider Swoop Bikes,2018,158,355,https://cdn.rebrickable.com/media/sets/75215-1/10522.jpg,https://rebrickable.com/sets/75215-1/cloud-rider-swoop-bikes/
72004-1,Tech Wizard Showdown,2018,605,506,https://cdn.rebrickable.com/media/sets/72004-1/4151.jpg,https://rebrickable.com/sets/72004-1/tech-wizard-showdown/
71043-1,Hogwarts Castle,2018,246,6020,https://cdn.rebrickable.com/media/sets/71043-1/15516.jpg,https://rebrickable.com/sets/71043-1/hogwarts-castle/
42080-1,Forest Machine,2018,1,1003,https://cdn.rebrickable.com/media/sets/42080-1/628.jpg,https://rebrickable.com/sets/42080-1/forest-machine/
10262-1,James Bond Aston Martin DB5,2018,673,1297,https://cdn.rebrickable.com/media/sets/10262-1/10822.jpg,https://rebrickable.com/sets/10262-1/james-bond-aston-martin-db5/
10268-1,Vestas Wind Turbine,2018,673,834,https://cdn.rebrickable.com/media/sets/10268-1/15450.jpg,https://rebrickable.com/sets/10268-1/vestas-wind-turbine/
21146-1,The Skeleton Attack,2018,577,457,https://cdn.rebrickable.com/media/sets/21146-1/607.jpg,https://rebrickable.com/sets/21146-1/the-skeleton-attack/
10717-1,Bricks Bricks Bricks,2018,621,1500,https://cdn.rebrickable.com/media/sets/10717-1/13601.jpg,https://rebrickable.com/sets/10717-1/bricks-bricks-bricks/
41340-1,Friendship House,2018,494,730,https://cdn.rebrickable.com/media/sets/41340-1/3894.jpg,https://rebrickable.com/sets/41340-1/friendship-house/
31080-1,Modular Winter Vacation,2018,672,374,https://cdn.rebrickable.com/media/sets/31080-1/10713.jpg,https://rebrickable.com/sets/31080-1/modular-winter-vacation/
40290-1,60 Years of the LEGO Brick,2018,598,421,https://cdn.rebrickable.com/media/sets/40290-1/11271.jpg,https://rebrickable.com/sets/40290-1/60-years-of-the-lego-brick/
41597-1,Go Brick Me,2018,610,708,https://cdn.rebrickable.com/media/sets/41597-1/13743.jpg,https://rebrickable.com/sets/41597-1/go-brick-me/
60196-1,Arctic Supply Plane,2018,65,707,https://cdn.rebrickable.com/media/sets/60196-1/1499.jpg,https://rebrickable.com/sets/60196-1/arctic-supply-plane/
70643-1,Temple of Resurrection,2018,435,765,https://cdn.rebrickable.com/media/sets/70643-1/13840.jpg,https://rebrickable.com/sets/70643-1/temple-of-resurrection/
